387,06:48:00,06:48:00,37001,1,0,0,0.0000
387,06:50:00,06:50:00,37000,2,0,0,0.5676
387,06:52:00,06:52:00,36999,3,0,0,0.9091
387,06:55:00,06:55:00,36998,4,0,0,1.7824
387,06:58:00,06:58:00,36997,5,0,0,2.4636
387,06:59:00,06:59:00,36996,6,0,0,2.7411
387,07:02:00,07:02:00,36995,7,0,0,3.1489
387,07:04:00,07:04:00,36994,8,0,0,3.4434
387,07:06:00,07:06:00,37376,9,0,0,3.6926
387,07:08:00,07:08:00,37377,10,0,0,4.0394
387,07:11:00,07:11:00,37378,11,0,0,4.3326
387,07:16:00,07:16:00,38441,12,0,0,5.7731
387,07:18:00,07:18:00,38442,13,0,0,6.3239
387,07:21:00,07:21:00,17699,14,0,0,7.6059
387,07:24:00,07:24:00,9878,15,0,0,8.7659
387,07:26:00,07:26:00,38578,16,0,0,9.4220
387,07:28:00,07:28:00,38579,17,0,0,10.0589
388,07:08:00,07:08:00,37001,1,0,0,0.0000
388,07:10:00,07:10:00,37000,2,0,0,0.5676
388,07:12:00,07:12:00,36999,3,0,0,0.9091
388,07:15:00,07:15:00,36998,4,0,0,1.7824
388,07:18:00,07:18:00,36997,5,0,0,2.4636
388,07:19:00,07:19:00,36996,6,0,0,2.7411
388,07:22:00,07:22:00,36995,7,0,0,3.1489
388,07:24:00,07:24:00,36994,8,0,0,3.4434
388,07:26:00,07:26:00,37376,9,0,0,3.6926
388,07:28:00,07:28:00,37377,10,0,0,4.0394
388,07:31:00,07:31:00,37378,11,0,0,4.3326
388,07:36:00,07:36:00,38441,12,0,0,5.7731
388,07:38:00,07:38:00,38442,13,0,0,6.3239
388,07:41:00,07:41:00,17699,14,0,0,7.6059
388,07:44:00,07:44:00,9878,15,0,0,8.7659
388,07:46:00,07:46:00,38578,16,0,0,9.4220
388,07:48:00,07:48:00,38579,17,0,0,10.0589
389,07:28:00,07:28:00,37001,1,0,0,0.0000
389,07:30:00,07:30:00,37000,2,0,0,0.5676
389,07:32:00,07:32:00,36999,3,0,0,0.9091
389,07:35:00,07:35:00,36998,4,0,0,1.7824
389,07:38:00,07:38:00,36997,5,0,0,2.4636
389,07:39:00,07:39:00,36996,6,0,0,2.7411
389,07:42:00,07:42:00,36995,7,0,0,3.1489
389,07:44:00,07:44:00,36994,8,0,0,3.4434
389,07:46:00,07:46:00,37376,9,0,0,3.6926
389,07:48:00,07:48:00,37377,10,0,0,4.0394
389,07:51:00,07:51:00,37378,11,0,0,4.3326
389,07:56:00,07:56:00,38441,12,0,0,5.7731
389,07:58:00,07:58:00,38442,13,0,0,6.3239
389,08:01:00,08:01:00,17699,14,0,0,7.6059
389,08:04:00,08:04:00,9878,15,0,0,8.7659
389,08:06:00,08:06:00,38578,16,0,0,9.4220
389,08:08:00,08:08:00,38579,17,0,0,10.0589
390,07:48:00,07:48:00,37001,1,0,0,0.0000
390,07:50:00,07:50:00,37000,2,0,0,0.5676
390,07:52:00,07:52:00,36999,3,0,0,0.9091
390,07:55:00,07:55:00,36998,4,0,0,1.7824
390,07:58:00,07:58:00,36997,5,0,0,2.4636
390,07:59:00,07:59:00,36996,6,0,0,2.7411
390,08:02:00,08:02:00,36995,7,0,0,3.1489
390,08:04:00,08:04:00,36994,8,0,0,3.4434
390,08:06:00,08:06:00,37376,9,0,0,3.6926
390,08:08:00,08:08:00,37377,10,0,0,4.0394
390,08:11:00,08:11:00,37378,11,0,0,4.3326
390,08:16:00,08:16:00,38441,12,0,0,5.7731
390,08:18:00,08:18:00,38442,13,0,0,6.3239
390,08:21:00,08:21:00,17699,14,0,0,7.6059
390,08:24:00,08:24:00,9878,15,0,0,8.7659
390,08:26:00,08:26:00,38578,16,0,0,9.4220
390,08:28:00,08:28:00,38579,17,0,0,10.0589
391,08:08:00,08:08:00,37001,1,0,0,0.0000
391,08:10:00,08:10:00,37000,2,0,0,0.5676
391,08:12:00,08:12:00,36999,3,0,0,0.9091
391,08:15:00,08:15:00,36998,4,0,0,1.7824
391,08:18:00,08:18:00,36997,5,0,0,2.4636
391,08:19:00,08:19:00,36996,6,0,0,2.7411
391,08:22:00,08:22:00,36995,7,0,0,3.1489
391,08:24:00,08:24:00,36994,8,0,0,3.4434
391,08:26:00,08:26:00,37376,9,0,0,3.6926
391,08:28:00,08:28:00,37377,10,0,0,4.0394
391,08:31:00,08:31:00,37378,11,0,0,4.3326
391,08:36:00,08:36:00,38441,12,0,0,5.7731
391,08:38:00,08:38:00,38442,13,0,0,6.3239
391,08:41:00,08:41:00,17699,14,0,0,7.6059
391,08:44:00,08:44:00,9878,15,0,0,8.7659
391,08:46:00,08:46:00,38578,16,0,0,9.4220
391,08:48:00,08:48:00,38579,17,0,0,10.0589
392,08:28:00,08:28:00,37001,1,0,0,0.0000
392,08:30:00,08:30:00,37000,2,0,0,0.5676
392,08:32:00,08:32:00,36999,3,0,0,0.9091
392,08:35:00,08:35:00,36998,4,0,0,1.7824
392,08:38:00,08:38:00,36997,5,0,0,2.4636
392,08:39:00,08:39:00,36996,6,0,0,2.7411
392,08:42:00,08:42:00,36995,7,0,0,3.1489
392,08:44:00,08:44:00,36994,8,0,0,3.4434
392,08:46:00,08:46:00,37376,9,0,0,3.6926
392,08:48:00,08:48:00,37377,10,0,0,4.0394
392,08:51:00,08:51:00,37378,11,0,0,4.3326
392,08:56:00,08:56:00,38441,12,0,0,5.7731
392,08:58:00,08:58:00,38442,13,0,0,6.3239
392,09:01:00,09:01:00,17699,14,0,0,7.6059
392,09:04:00,09:04:00,9878,15,0,0,8.7659
392,09:06:00,09:06:00,38578,16,0,0,9.4220
392,09:08:00,09:08:00,38579,17,0,0,10.0589
393,08:48:00,08:48:00,37001,1,0,0,0.0000
393,08:50:00,08:50:00,37000,2,0,0,0.5676
393,08:52:00,08:52:00,36999,3,0,0,0.9091
393,08:55:00,08:55:00,36998,4,0,0,1.7824
393,08:58:00,08:58:00,36997,5,0,0,2.4636
393,08:59:00,08:59:00,36996,6,0,0,2.7411
393,09:02:00,09:02:00,36995,7,0,0,3.1489
393,09:04:00,09:04:00,36994,8,0,0,3.4434
393,09:06:00,09:06:00,37376,9,0,0,3.6926
393,09:08:00,09:08:00,37377,10,0,0,4.0394
393,09:11:00,09:11:00,37378,11,0,0,4.3326
393,09:16:00,09:16:00,38441,12,0,0,5.7731
393,09:18:00,09:18:00,38442,13,0,0,6.3239
393,09:21:00,09:21:00,17699,14,0,0,7.6059
393,09:24:00,09:24:00,9878,15,0,0,8.7659
393,09:26:00,09:26:00,38578,16,0,0,9.4220
393,09:28:00,09:28:00,38579,17,0,0,10.0589
394,09:08:00,09:08:00,37001,1,0,0,0.0000
394,09:10:00,09:10:00,37000,2,0,0,0.5676
394,09:12:00,09:12:00,36999,3,0,0,0.9091
394,09:15:00,09:15:00,36998,4,0,0,1.7824
394,09:18:00,09:18:00,36997,5,0,0,2.4636
394,09:19:00,09:19:00,36996,6,0,0,2.7411
394,09:22:00,09:22:00,36995,7,0,0,3.1489
394,09:24:00,09:24:00,36994,8,0,0,3.4434
394,09:26:00,09:26:00,37376,9,0,0,3.6926
394,09:28:00,09:28:00,37377,10,0,0,4.0394
394,09:31:00,09:31:00,37378,11,0,0,4.3326
394,09:36:00,09:36:00,38441,12,0,0,5.7731
394,09:38:00,09:38:00,38442,13,0,0,6.3239
394,09:41:00,09:41:00,17699,14,0,0,7.6059
394,09:44:00,09:44:00,9878,15,0,0,8.7659
394,09:46:00,09:46:00,38578,16,0,0,9.4220
394,09:48:00,09:48:00,38579,17,0,0,10.0589
395,09:28:00,09:28:00,37001,1,0,0,0.0000
395,09:30:00,09:30:00,37000,2,0,0,0.5676
395,09:32:00,09:32:00,36999,3,0,0,0.9091
395,09:35:00,09:35:00,36998,4,0,0,1.7824
395,09:38:00,09:38:00,36997,5,0,0,2.4636
395,09:39:00,09:39:00,36996,6,0,0,2.7411
395,09:42:00,09:42:00,36995,7,0,0,3.1489
395,09:44:00,09:44:00,36994,8,0,0,3.4434
395,09:46:00,09:46:00,37376,9,0,0,3.6926
395,09:48:00,09:48:00,37377,10,0,0,4.0394
395,09:51:00,09:51:00,37378,11,0,0,4.3326
395,09:56:00,09:56:00,38441,12,0,0,5.7731
395,09:58:00,09:58:00,38442,13,0,0,6.3239
395,10:01:00,10:01:00,17699,14,0,0,7.6059
395,10:04:00,10:04:00,9878,15,0,0,8.7659
395,10:06:00,10:06:00,38578,16,0,0,9.4220
395,10:08:00,10:08:00,38579,17,0,0,10.0589
396,09:48:00,09:48:00,37001,1,0,0,0.0000
396,09:50:00,09:50:00,37000,2,0,0,0.5676
396,09:52:00,09:52:00,36999,3,0,0,0.9091
396,09:55:00,09:55:00,36998,4,0,0,1.7824
396,09:58:00,09:58:00,36997,5,0,0,2.4636
396,09:59:00,09:59:00,36996,6,0,0,2.7411
396,10:02:00,10:02:00,36995,7,0,0,3.1489
396,10:04:00,10:04:00,36994,8,0,0,3.4434
396,10:06:00,10:06:00,37376,9,0,0,3.6926
396,10:08:00,10:08:00,37377,10,0,0,4.0394
396,10:11:00,10:11:00,37378,11,0,0,4.3326
396,10:16:00,10:16:00,38441,12,0,0,5.7731
396,10:18:00,10:18:00,38442,13,0,0,6.3239
396,10:21:00,10:21:00,17699,14,0,0,7.6059
396,10:24:00,10:24:00,9878,15,0,0,8.7659
396,10:26:00,10:26:00,38578,16,0,0,9.4220
396,10:28:00,10:28:00,38579,17,0,0,10.0589
397,10:08:00,10:08:00,37001,1,0,0,0.0000
397,10:10:00,10:10:00,37000,2,0,0,0.5676
397,10:12:00,10:12:00,36999,3,0,0,0.9091
397,10:15:00,10:15:00,36998,4,0,0,1.7824
397,10:18:00,10:18:00,36997,5,0,0,2.4636
397,10:19:00,10:19:00,36996,6,0,0,2.7411
397,10:22:00,10:22:00,36995,7,0,0,3.1489
397,10:24:00,10:24:00,36994,8,0,0,3.4434
397,10:26:00,10:26:00,37376,9,0,0,3.6926
397,10:28:00,10:28:00,37377,10,0,0,4.0394
397,10:31:00,10:31:00,37378,11,0,0,4.3326
397,10:36:00,10:36:00,38441,12,0,0,5.7731
397,10:38:00,10:38:00,38442,13,0,0,6.3239
397,10:41:00,10:41:00,17699,14,0,0,7.6059
397,10:44:00,10:44:00,9878,15,0,0,8.7659
397,10:46:00,10:46:00,38578,16,0,0,9.4220
397,10:48:00,10:48:00,38579,17,0,0,10.0589
398,10:28:00,10:28:00,37001,1,0,0,0.0000
398,10:30:00,10:30:00,37000,2,0,0,0.5676
398,10:32:00,10:32:00,36999,3,0,0,0.9091
398,10:35:00,10:35:00,36998,4,0,0,1.7824
398,10:38:00,10:38:00,36997,5,0,0,2.4636
398,10:39:00,10:39:00,36996,6,0,0,2.7411
398,10:42:00,10:42:00,36995,7,0,0,3.1489
398,10:44:00,10:44:00,36994,8,0,0,3.4434
398,10:46:00,10:46:00,37376,9,0,0,3.6926
398,10:48:00,10:48:00,37377,10,0,0,4.0394
398,10:51:00,10:51:00,37378,11,0,0,4.3326
398,10:56:00,10:56:00,38441,12,0,0,5.7731
398,10:58:00,10:58:00,38442,13,0,0,6.3239
398,11:01:00,11:01:00,17699,14,0,0,7.6059
398,11:04:00,11:04:00,9878,15,0,0,8.7659
398,11:06:00,11:06:00,38578,16,0,0,9.4220
398,11:08:00,11:08:00,38579,17,0,0,10.0589
399,10:48:00,10:48:00,37001,1,0,0,0.0000
399,10:50:00,10:50:00,37000,2,0,0,0.5676
399,10:52:00,10:52:00,36999,3,0,0,0.9091
399,10:55:00,10:55:00,36998,4,0,0,1.7824
399,10:58:00,10:58:00,36997,5,0,0,2.4636
399,10:59:00,10:59:00,36996,6,0,0,2.7411
399,11:02:00,11:02:00,36995,7,0,0,3.1489
399,11:04:00,11:04:00,36994,8,0,0,3.4434
399,11:06:00,11:06:00,37376,9,0,0,3.6926
399,11:08:00,11:08:00,37377,10,0,0,4.0394
399,11:11:00,11:11:00,37378,11,0,0,4.3326
399,11:16:00,11:16:00,38441,12,0,0,5.7731
399,11:18:00,11:18:00,38442,13,0,0,6.3239
399,11:21:00,11:21:00,17699,14,0,0,7.6059
399,11:24:00,11:24:00,9878,15,0,0,8.7659
399,11:26:00,11:26:00,38578,16,0,0,9.4220
399,11:28:00,11:28:00,38579,17,0,0,10.0589
400,11:08:00,11:08:00,37001,1,0,0,0.0000
400,11:10:00,11:10:00,37000,2,0,0,0.5676
400,11:12:00,11:12:00,36999,3,0,0,0.9091
400,11:15:00,11:15:00,36998,4,0,0,1.7824
400,11:18:00,11:18:00,36997,5,0,0,2.4636
400,11:19:00,11:19:00,36996,6,0,0,2.7411
400,11:22:00,11:22:00,36995,7,0,0,3.1489
400,11:24:00,11:24:00,36994,8,0,0,3.4434
400,11:26:00,11:26:00,37376,9,0,0,3.6926
400,11:28:00,11:28:00,37377,10,0,0,4.0394
400,11:31:00,11:31:00,37378,11,0,0,4.3326
400,11:36:00,11:36:00,38441,12,0,0,5.7731
400,11:38:00,11:38:00,38442,13,0,0,6.3239
400,11:41:00,11:41:00,17699,14,0,0,7.6059
400,11:44:00,11:44:00,9878,15,0,0,8.7659
400,11:46:00,11:46:00,38578,16,0,0,9.4220
400,11:48:00,11:48:00,38579,17,0,0,10.0589
401,11:28:00,11:28:00,37001,1,0,0,0.0000
401,11:30:00,11:30:00,37000,2,0,0,0.5676
401,11:32:00,11:32:00,36999,3,0,0,0.9091
401,11:35:00,11:35:00,36998,4,0,0,1.7824
401,11:38:00,11:38:00,36997,5,0,0,2.4636
401,11:39:00,11:39:00,36996,6,0,0,2.7411
401,11:42:00,11:42:00,36995,7,0,0,3.1489
401,11:44:00,11:44:00,36994,8,0,0,3.4434
401,11:46:00,11:46:00,37376,9,0,0,3.6926
401,11:48:00,11:48:00,37377,10,0,0,4.0394
401,11:51:00,11:51:00,37378,11,0,0,4.3326
401,11:56:00,11:56:00,38441,12,0,0,5.7731
401,11:58:00,11:58:00,38442,13,0,0,6.3239
401,12:01:00,12:01:00,17699,14,0,0,7.6059
401,12:04:00,12:04:00,9878,15,0,0,8.7659
401,12:06:00,12:06:00,38578,16,0,0,9.4220
401,12:08:00,12:08:00,38579,17,0,0,10.0589
402,11:48:00,11:48:00,37001,1,0,0,0.0000
402,11:50:00,11:50:00,37000,2,0,0,0.5676
402,11:52:00,11:52:00,36999,3,0,0,0.9091
402,11:55:00,11:55:00,36998,4,0,0,1.7824
402,11:58:00,11:58:00,36997,5,0,0,2.4636
402,11:59:00,11:59:00,36996,6,0,0,2.7411
402,12:02:00,12:02:00,36995,7,0,0,3.1489
402,12:04:00,12:04:00,36994,8,0,0,3.4434
402,12:06:00,12:06:00,37376,9,0,0,3.6926
402,12:08:00,12:08:00,37377,10,0,0,4.0394
402,12:11:00,12:11:00,37378,11,0,0,4.3326
402,12:16:00,12:16:00,38441,12,0,0,5.7731
402,12:18:00,12:18:00,38442,13,0,0,6.3239
402,12:21:00,12:21:00,17699,14,0,0,7.6059
402,12:24:00,12:24:00,9878,15,0,0,8.7659
402,12:26:00,12:26:00,38578,16,0,0,9.4220
402,12:28:00,12:28:00,38579,17,0,0,10.0589
403,12:08:00,12:08:00,37001,1,0,0,0.0000
403,12:10:00,12:10:00,37000,2,0,0,0.5676
403,12:12:00,12:12:00,36999,3,0,0,0.9091
403,12:15:00,12:15:00,36998,4,0,0,1.7824
403,12:18:00,12:18:00,36997,5,0,0,2.4636
403,12:19:00,12:19:00,36996,6,0,0,2.7411
403,12:22:00,12:22:00,36995,7,0,0,3.1489
403,12:24:00,12:24:00,36994,8,0,0,3.4434
403,12:26:00,12:26:00,37376,9,0,0,3.6926
403,12:28:00,12:28:00,37377,10,0,0,4.0394
403,12:31:00,12:31:00,37378,11,0,0,4.3326
403,12:36:00,12:36:00,38441,12,0,0,5.7731
403,12:38:00,12:38:00,38442,13,0,0,6.3239
403,12:41:00,12:41:00,17699,14,0,0,7.6059
403,12:44:00,12:44:00,9878,15,0,0,8.7659
403,12:46:00,12:46:00,38578,16,0,0,9.4220
403,12:48:00,12:48:00,38579,17,0,0,10.0589
404,12:28:00,12:28:00,37001,1,0,0,0.0000
404,12:30:00,12:30:00,37000,2,0,0,0.5676
404,12:32:00,12:32:00,36999,3,0,0,0.9091
404,12:35:00,12:35:00,36998,4,0,0,1.7824
404,12:38:00,12:38:00,36997,5,0,0,2.4636
404,12:39:00,12:39:00,36996,6,0,0,2.7411
404,12:42:00,12:42:00,36995,7,0,0,3.1489
404,12:44:00,12:44:00,36994,8,0,0,3.4434
404,12:46:00,12:46:00,37376,9,0,0,3.6926
404,12:48:00,12:48:00,37377,10,0,0,4.0394
404,12:51:00,12:51:00,37378,11,0,0,4.3326
404,12:56:00,12:56:00,38441,12,0,0,5.7731
404,12:58:00,12:58:00,38442,13,0,0,6.3239
404,13:01:00,13:01:00,17699,14,0,0,7.6059
404,13:04:00,13:04:00,9878,15,0,0,8.7659
404,13:06:00,13:06:00,38578,16,0,0,9.4220
404,13:08:00,13:08:00,38579,17,0,0,10.0589
405,12:48:00,12:48:00,37001,1,0,0,0.0000
405,12:50:00,12:50:00,37000,2,0,0,0.5676
405,12:52:00,12:52:00,36999,3,0,0,0.9091
405,12:55:00,12:55:00,36998,4,0,0,1.7824
405,12:58:00,12:58:00,36997,5,0,0,2.4636
405,12:59:00,12:59:00,36996,6,0,0,2.7411
405,13:02:00,13:02:00,36995,7,0,0,3.1489
405,13:04:00,13:04:00,36994,8,0,0,3.4434
405,13:06:00,13:06:00,37376,9,0,0,3.6926
405,13:08:00,13:08:00,37377,10,0,0,4.0394
405,13:11:00,13:11:00,37378,11,0,0,4.3326
405,13:16:00,13:16:00,38441,12,0,0,5.7731
405,13:18:00,13:18:00,38442,13,0,0,6.3239
405,13:21:00,13:21:00,17699,14,0,0,7.6059
405,13:24:00,13:24:00,9878,15,0,0,8.7659
405,13:26:00,13:26:00,38578,16,0,0,9.4220
405,13:28:00,13:28:00,38579,17,0,0,10.0589
406,13:08:00,13:08:00,37001,1,0,0,0.0000
406,13:10:00,13:10:00,37000,2,0,0,0.5676
406,13:12:00,13:12:00,36999,3,0,0,0.9091
406,13:15:00,13:15:00,36998,4,0,0,1.7824
406,13:18:00,13:18:00,36997,5,0,0,2.4636
406,13:19:00,13:19:00,36996,6,0,0,2.7411
406,13:22:00,13:22:00,36995,7,0,0,3.1489
406,13:24:00,13:24:00,36994,8,0,0,3.4434
406,13:26:00,13:26:00,37376,9,0,0,3.6926
406,13:28:00,13:28:00,37377,10,0,0,4.0394
406,13:31:00,13:31:00,37378,11,0,0,4.3326
406,13:36:00,13:36:00,38441,12,0,0,5.7731
406,13:38:00,13:38:00,38442,13,0,0,6.3239
406,13:41:00,13:41:00,17699,14,0,0,7.6059
406,13:44:00,13:44:00,9878,15,0,0,8.7659
406,13:46:00,13:46:00,38578,16,0,0,9.4220
406,13:48:00,13:48:00,38579,17,0,0,10.0589
407,13:28:00,13:28:00,37001,1,0,0,0.0000
407,13:30:00,13:30:00,37000,2,0,0,0.5676
407,13:32:00,13:32:00,36999,3,0,0,0.9091
407,13:35:00,13:35:00,36998,4,0,0,1.7824
407,13:38:00,13:38:00,36997,5,0,0,2.4636
407,13:39:00,13:39:00,36996,6,0,0,2.7411
407,13:42:00,13:42:00,36995,7,0,0,3.1489
407,13:44:00,13:44:00,36994,8,0,0,3.4434
407,13:46:00,13:46:00,37376,9,0,0,3.6926
407,13:48:00,13:48:00,37377,10,0,0,4.0394
407,13:51:00,13:51:00,37378,11,0,0,4.3326
407,13:56:00,13:56:00,38441,12,0,0,5.7731
407,13:58:00,13:58:00,38442,13,0,0,6.3239
407,14:01:00,14:01:00,17699,14,0,0,7.6059
407,14:04:00,14:04:00,9878,15,0,0,8.7659
407,14:06:00,14:06:00,38578,16,0,0,9.4220
407,14:08:00,14:08:00,38579,17,0,0,10.0589
408,13:48:00,13:48:00,37001,1,0,0,0.0000
408,13:50:00,13:50:00,37000,2,0,0,0.5676
408,13:52:00,13:52:00,36999,3,0,0,0.9091
408,13:55:00,13:55:00,36998,4,0,0,1.7824
408,13:58:00,13:58:00,36997,5,0,0,2.4636
408,13:59:00,13:59:00,36996,6,0,0,2.7411
408,14:02:00,14:02:00,36995,7,0,0,3.1489
408,14:04:00,14:04:00,36994,8,0,0,3.4434
408,14:06:00,14:06:00,37376,9,0,0,3.6926
408,14:08:00,14:08:00,37377,10,0,0,4.0394
408,14:11:00,14:11:00,37378,11,0,0,4.3326
408,14:16:00,14:16:00,38441,12,0,0,5.7731
408,14:18:00,14:18:00,38442,13,0,0,6.3239
408,14:21:00,14:21:00,17699,14,0,0,7.6059
408,14:24:00,14:24:00,9878,15,0,0,8.7659
408,14:26:00,14:26:00,38578,16,0,0,9.4220
408,14:28:00,14:28:00,38579,17,0,0,10.0589
409,14:08:00,14:08:00,37001,1,0,0,0.0000
409,14:10:00,14:10:00,37000,2,0,0,0.5676
409,14:12:00,14:12:00,36999,3,0,0,0.9091
409,14:15:00,14:15:00,36998,4,0,0,1.7824
409,14:18:00,14:18:00,36997,5,0,0,2.4636
409,14:19:00,14:19:00,36996,6,0,0,2.7411
409,14:22:00,14:22:00,36995,7,0,0,3.1489
409,14:24:00,14:24:00,36994,8,0,0,3.4434
409,14:26:00,14:26:00,37376,9,0,0,3.6926
409,14:28:00,14:28:00,37377,10,0,0,4.0394
409,14:31:00,14:31:00,37378,11,0,0,4.3326
409,14:36:00,14:36:00,38441,12,0,0,5.7731
409,14:38:00,14:38:00,38442,13,0,0,6.3239
409,14:41:00,14:41:00,17699,14,0,0,7.6059
409,14:44:00,14:44:00,9878,15,0,0,8.7659
409,14:46:00,14:46:00,38578,16,0,0,9.4220
409,14:48:00,14:48:00,38579,17,0,0,10.0589
410,14:28:00,14:28:00,37001,1,0,0,0.0000
410,14:30:00,14:30:00,37000,2,0,0,0.5676
410,14:32:00,14:32:00,36999,3,0,0,0.9091
410,14:35:00,14:35:00,36998,4,0,0,1.7824
410,14:38:00,14:38:00,36997,5,0,0,2.4636
410,14:39:00,14:39:00,36996,6,0,0,2.7411
410,14:42:00,14:42:00,36995,7,0,0,3.1489
410,14:44:00,14:44:00,36994,8,0,0,3.4434
410,14:46:00,14:46:00,37376,9,0,0,3.6926
410,14:48:00,14:48:00,37377,10,0,0,4.0394
410,14:51:00,14:51:00,37378,11,0,0,4.3326
410,14:56:00,14:56:00,38441,12,0,0,5.7731
410,14:58:00,14:58:00,38442,13,0,0,6.3239
410,15:01:00,15:01:00,17699,14,0,0,7.6059
410,15:04:00,15:04:00,9878,15,0,0,8.7659
410,15:06:00,15:06:00,38578,16,0,0,9.4220
410,15:08:00,15:08:00,38579,17,0,0,10.0589
411,14:48:00,14:48:00,37001,1,0,0,0.0000
411,14:50:00,14:50:00,37000,2,0,0,0.5676
411,14:52:00,14:52:00,36999,3,0,0,0.9091
411,14:55:00,14:55:00,36998,4,0,0,1.7824
411,14:58:00,14:58:00,36997,5,0,0,2.4636
411,14:59:00,14:59:00,36996,6,0,0,2.7411
411,15:02:00,15:02:00,36995,7,0,0,3.1489
411,15:04:00,15:04:00,36994,8,0,0,3.4434
411,15:06:00,15:06:00,37376,9,0,0,3.6926
411,15:08:00,15:08:00,37377,10,0,0,4.0394
411,15:11:00,15:11:00,37378,11,0,0,4.3326
411,15:16:00,15:16:00,38441,12,0,0,5.7731
411,15:18:00,15:18:00,38442,13,0,0,6.3239
411,15:21:00,15:21:00,17699,14,0,0,7.6059
411,15:24:00,15:24:00,9878,15,0,0,8.7659
411,15:26:00,15:26:00,38578,16,0,0,9.4220
411,15:28:00,15:28:00,38579,17,0,0,10.0589
412,15:08:00,15:08:00,37001,1,0,0,0.0000
412,15:10:00,15:10:00,37000,2,0,0,0.5676
412,15:12:00,15:12:00,36999,3,0,0,0.9091
412,15:15:00,15:15:00,36998,4,0,0,1.7824
412,15:18:00,15:18:00,36997,5,0,0,2.4636
412,15:19:00,15:19:00,36996,6,0,0,2.7411
412,15:22:00,15:22:00,36995,7,0,0,3.1489
412,15:24:00,15:24:00,36994,8,0,0,3.4434
412,15:26:00,15:26:00,37376,9,0,0,3.6926
412,15:28:00,15:28:00,37377,10,0,0,4.0394
412,15:31:00,15:31:00,37378,11,0,0,4.3326
412,15:36:00,15:36:00,38441,12,0,0,5.7731
412,15:38:00,15:38:00,38442,13,0,0,6.3239
412,15:41:00,15:41:00,17699,14,0,0,7.6059
412,15:44:00,15:44:00,9878,15,0,0,8.7659
412,15:46:00,15:46:00,38578,16,0,0,9.4220
412,15:48:00,15:48:00,38579,17,0,0,10.0589
413,15:28:00,15:28:00,37001,1,0,0,0.0000
413,15:30:00,15:30:00,37000,2,0,0,0.5676
413,15:32:00,15:32:00,36999,3,0,0,0.9091
413,15:35:00,15:35:00,36998,4,0,0,1.7824
413,15:38:00,15:38:00,36997,5,0,0,2.4636
413,15:39:00,15:39:00,36996,6,0,0,2.7411
413,15:42:00,15:42:00,36995,7,0,0,3.1489
413,15:44:00,15:44:00,36994,8,0,0,3.4434
413,15:46:00,15:46:00,37376,9,0,0,3.6926
413,15:48:00,15:48:00,37377,10,0,0,4.0394
413,15:51:00,15:51:00,37378,11,0,0,4.3326
413,15:56:00,15:56:00,38441,12,0,0,5.7731
413,15:58:00,15:58:00,38442,13,0,0,6.3239
413,16:01:00,16:01:00,17699,14,0,0,7.6059
413,16:04:00,16:04:00,9878,15,0,0,8.7659
413,16:06:00,16:06:00,38578,16,0,0,9.4220
413,16:08:00,16:08:00,38579,17,0,0,10.0589
414,15:48:00,15:48:00,37001,1,0,0,0.0000
414,15:50:00,15:50:00,37000,2,0,0,0.5676
414,15:52:00,15:52:00,36999,3,0,0,0.9091
414,15:55:00,15:55:00,36998,4,0,0,1.7824
414,15:58:00,15:58:00,36997,5,0,0,2.4636
414,15:59:00,15:59:00,36996,6,0,0,2.7411
414,16:02:00,16:02:00,36995,7,0,0,3.1489
414,16:04:00,16:04:00,36994,8,0,0,3.4434
414,16:06:00,16:06:00,37376,9,0,0,3.6926
414,16:08:00,16:08:00,37377,10,0,0,4.0394
414,16:11:00,16:11:00,37378,11,0,0,4.3326
414,16:16:00,16:16:00,38441,12,0,0,5.7731
414,16:18:00,16:18:00,38442,13,0,0,6.3239
414,16:21:00,16:21:00,17699,14,0,0,7.6059
414,16:24:00,16:24:00,9878,15,0,0,8.7659
414,16:26:00,16:26:00,38578,16,0,0,9.4220
414,16:28:00,16:28:00,38579,17,0,0,10.0589
415,16:08:00,16:08:00,37001,1,0,0,0.0000
415,16:10:00,16:10:00,37000,2,0,0,0.5676
415,16:12:00,16:12:00,36999,3,0,0,0.9091
415,16:15:00,16:15:00,36998,4,0,0,1.7824
415,16:18:00,16:18:00,36997,5,0,0,2.4636
415,16:19:00,16:19:00,36996,6,0,0,2.7411
415,16:22:00,16:22:00,36995,7,0,0,3.1489
415,16:24:00,16:24:00,36994,8,0,0,3.4434
415,16:26:00,16:26:00,37376,9,0,0,3.6926
415,16:28:00,16:28:00,37377,10,0,0,4.0394
415,16:31:00,16:31:00,37378,11,0,0,4.3326
415,16:36:00,16:36:00,38441,12,0,0,5.7731
415,16:38:00,16:38:00,38442,13,0,0,6.3239
415,16:41:00,16:41:00,17699,14,0,0,7.6059
415,16:44:00,16:44:00,9878,15,0,0,8.7659
415,16:46:00,16:46:00,38578,16,0,0,9.4220
415,16:48:00,16:48:00,38579,17,0,0,10.0589
416,16:28:00,16:28:00,37001,1,0,0,0.0000
416,16:30:00,16:30:00,37000,2,0,0,0.5676
416,16:32:00,16:32:00,36999,3,0,0,0.9091
416,16:35:00,16:35:00,36998,4,0,0,1.7824
416,16:38:00,16:38:00,36997,5,0,0,2.4636
416,16:39:00,16:39:00,36996,6,0,0,2.7411
416,16:42:00,16:42:00,36995,7,0,0,3.1489
